PIT_NAME       ,IOP  ,DATE      ,TIME,  UTME,   UTMN, TYPE, TOP, BOT,    DNS_A,    DNS_B,       DNS_AVG,QC                                      
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C, 138, 128,      144,      146,         145.0,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C, 128, 118,      203,      188,         195.5,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C, 118, 108,      236,      257,         246.5,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C, 108,  98,      292,      271,         281.5,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C,  98,  88,      334,      371,         352.5,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C,  88,  78,      311,      394,         352.5,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C,  78,  68,      375,      293,         334.0,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C,  68,  58,      352,      329,         340.5,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C,  58,  48,      351,      326,         338.5,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C,  48,  38,      296,      282,         289.0,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C,  38,  28,      275,      257,         266.0,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C,  28,  18,      278,      278,         278.0,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C,  18,   8,      318,     -999,         318.0,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C,   8,   0,      318,     -999,         318.0,"QC(001)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C, 233, 223,       65,       70,          67.5,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C, 223, 213,       96,       87,          91.5,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C, 213, 203,       91,      102,          96.5,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C, 203, 193,      126,      127,         126.5,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C, 193, 183,      137,      143,         140.0,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C, 183, 173,      152,      143,         147.5,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C, 173, 163,      142,      157,         149.5,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C, 163, 153,      168,      166,         167.0,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C, 153, 143,      180,      206,         193.0,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C, 143, 133,      222,      246,         234.0,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C, 133, 123,      266,      261,         263.5,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C, 123, 113,      281,      293,         287.0,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C, 113, 103,      286,      299,         292.5,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C, 103,  93,      327,      322,         324.5,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C,  93,  83,      354,      330,         342.0,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C,  83,  73,      362,      378,         370.0,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C,  73,  63,      384,      372,         378.0,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C,  63,  53,      390,      371,         380.5,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C,  53,  43,      335,      339,         337.0,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C,  43,  33,      345,      338,         341.5,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C,  33,  23,      352,      358,         355.0,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C,  23,  13,      360,      372,         366.0,"QC(000)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C,  13,   3,      360,      372,         366.0,"QC(001)                                 "
rwsp12         ,iop3 ,2003-02-25,1430,360403,4473083,    C,   3,   0,      360,      372,         366.0,"QC(001)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C, 212, 202,       52,       57,          54.5,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C, 202, 192,       95,       83,          89.0,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C, 192, 182,      102,      108,         105.0,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C, 182, 172,      132,      107,         119.5,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C, 172, 162,      143,      153,         148.0,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C, 162, 152,      166,      173,         169.5,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C, 152, 142,      166,      172,         169.0,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C, 142, 132,      211,      213,         212.0,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C, 132, 122,      242,      249,         245.5,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C, 122, 112,      282,      296,         289.0,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C, 112, 102,      295,      292,         293.5,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C, 102,  92,      320,      309,         314.5,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C,  92,  82,      311,      311,         311.0,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C,  82,  72,      350,      349,         349.5,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C,  72,  62,      360,      356,         358.0,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C,  62,  52,      352,      340,         346.0,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C,  52,  42,      331,      327,         329.0,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C,  42,  32,      324,      317,         320.5,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C,  32,  22,      351,      350,         350.5,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C,  22,  12,      375,      377,         376.0,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C,  12,   2,      358,     -999,         358.0,"QC(000)                                 "
rwsp13         ,iop3 ,2003-02-25,0940,360521,4473538,    C,   2,   0,      358,     -999,         358.0,"QC(001)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C, 180, 170,       72,       69,          70.5,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C, 170, 160,       75,       65,          70.0,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C, 160, 150,      128,      123,         125.5,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C, 150, 140,      143,      159,         151.0,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C, 140, 130,      147,      179,         163.0,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C, 130, 120,      184,      202,         193.0,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C, 120, 110,      230,      235,         232.5,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C, 110, 100,      303,      321,         312.0,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C, 100,  90,      292,      282,         287.0,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C,  90,  80,      305,      288,         296.5,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C,  80,  70,      318,      356,         337.0,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C,  70,  60,      334,      343,         338.5,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C,  60,  50,      336,      366,         351.0,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C,  50,  40,      298,      323,         310.5,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C,  40,  30,      301,      351,         326.0,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C,  30,  20,      353,      361,         357.0,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C,  20,  10,      385,      408,         396.5,"QC(000)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C,  10,   2,      397,      355,         376.0,"QC(003)                                 "
rwsp14         ,iop3 ,2003-02-25,1215,360321,4473696,    C,   2,   0,      397,      355,         376.0,"QC(001)                                 "
rwsp16         ,iop3 ,2003-02-25,0930,360628,4473826,    C, 239, 229,       52,       54,          53.0,"QC(000)                                 "
